customer_id,name,city,state,country,registration_date,is_active
8517,Customer_8517,Mumbai,Tamil Nadu,India,2023-03-31,True
8518,Customer_8518,Kolkata,Gujarat,India,2023-10-05,True
8519,Customer_8519,Chennai,Tamil Nadu,India,2023-01-24,True
8520,Customer_8520,Delhi,Tamil Nadu,India,2023-03-16,True
8521,Customer_8521,Chennai,West Bengal,India,2023-11-12,False
8522,Customer_8522,Kolkata,Maharashtra,India,2023-05-29,True
8523,Customer_8523,Bangalore,Gujarat,India,2023-12-02,True
8524,Customer_8524,Hyderabad,Delhi,India,2023-06-13,True
8525,Customer_8525,Hyderabad,Tamil Nadu,India,2023-01-07,False
8526,Customer_8526,Chennai,Karnataka,India,2023-02-22,True
8527,Customer_8527,Pune,Telangana,India,2023-06-05,True
8528,Customer_8528,Delhi,Gujarat,India,2023-10-07,True
8529,Customer_8529,Kolkata,West Bengal,India,2023-11-05,True
8530,Customer_8530,Chennai,Delhi,India,2023-09-26,True
8531,Customer_8531,Ahmedabad,Tamil Nadu,India,2023-11-30,True
8532,Customer_8532,Kolkata,Delhi,India,2023-04-05,True
8533,Customer_8533,Kolkata,West Bengal,India,2023-11-24,False
8534,Customer_8534,Mumbai,Gujarat,India,2023-01-01,False
8535,Customer_8535,Hyderabad,Telangana,India,2023-12-26,False
8536,Customer_8536,Pune,Karnataka,India,2023-04-25,False
8537,Customer_8537,Hyderabad,Gujarat,India,2023-12-03,False
8538,Customer_8538,Bangalore,Tamil Nadu,India,2023-02-10,True
8539,Customer_8539,Ahmedabad,Karnataka,India,2023-07-06,True
8540,Customer_8540,Pune,West Bengal,India,2023-09-26,True
8541,Customer_8541,Mumbai,Karnataka,India,2023-01-27,True
8542,Customer_8542,Hyderabad,West Bengal,India,2023-05-03,False
8543,Customer_8543,Kolkata,Telangana,India,2023-02-09,False
8544,Customer_8544,Ahmedabad,Karnataka,India,2023-08-07,False
8545,Customer_8545,Delhi,Delhi,India,2023-09-11,True
8546,Customer_8546,Delhi,Gujarat,India,2023-07-05,False
8547,Customer_8547,Mumbai,Delhi,India,2023-03-17,True
8548,Customer_8548,Delhi,West Bengal,India,2023-02-21,False
8549,Customer_8549,Kolkata,Delhi,India,2023-07-24,False
8550,Customer_8550,Pune,Telangana,India,2023-12-02,True
8551,Customer_8551,Chennai,Karnataka,India,2023-10-17,True
8552,Customer_8552,Kolkata,Gujarat,India,2023-10-31,True
8553,Customer_8553,Ahmedabad,Karnataka,India,2023-12-03,True
8554,Customer_8554,Hyderabad,Gujarat,India,2023-06-16,True
8555,Customer_8555,Ahmedabad,Tamil Nadu,India,2023-09-20,False
8556,Customer_8556,Chennai,West Bengal,India,2023-09-19,True
8557,Customer_8557,Ahmedabad,Delhi,India,2023-08-14,False
8558,Customer_8558,Delhi,Telangana,India,2023-11-05,True
8559,Customer_8559,Pune,West Bengal,India,2023-01-01,True
8560,Customer_8560,Bangalore,Delhi,India,2023-01-29,False
8561,Customer_8561,Bangalore,Tamil Nadu,India,2023-04-02,True
8562,Customer_8562,Kolkata,Karnataka,India,2023-04-13,True
8563,Customer_8563,Kolkata,Gujarat,India,2023-05-03,False
8564,Customer_8564,Delhi,Karnataka,India,2023-04-12,True
8565,Customer_8565,Bangalore,Telangana,India,2023-12-20,True
8566,Customer_8566,Ahmedabad,Maharashtra,India,2023-08-01,True
8567,Customer_8567,Bangalore,West Bengal,India,2023-06-26,True
8568,Customer_8568,Kolkata,Delhi,India,2023-11-11,True
8569,Customer_8569,Hyderabad,Maharashtra,India,2023-02-14,False
8570,Customer_8570,Bangalore,West Bengal,India,2023-10-06,True
8571,Customer_8571,Kolkata,Gujarat,India,2023-10-15,True
8572,Customer_8572,Mumbai,Delhi,India,2023-11-24,False
8573,Customer_8573,Ahmedabad,Tamil Nadu,India,2023-11-27,False
8574,Customer_8574,Bangalore,West Bengal,India,2023-11-05,False
8575,Customer_8575,Chennai,Delhi,India,2023-10-03,True
8576,Customer_8576,Pune,Gujarat,India,2023-11-09,False
8577,Customer_8577,Delhi,Karnataka,India,2023-03-07,False
8578,Customer_8578,Pune,West Bengal,India,2023-02-15,True
8579,Customer_8579,Ahmedabad,Delhi,India,2023-01-30,True
8580,Customer_8580,Ahmedabad,Telangana,India,2023-07-16,True
8581,Customer_8581,Kolkata,Karnataka,India,2023-09-20,True
8582,Customer_8582,Bangalore,Gujarat,India,2023-04-05,False
8583,Customer_8583,Bangalore,Karnataka,India,2023-02-12,True
8584,Customer_8584,Hyderabad,Maharashtra,India,2023-09-07,True
8585,Customer_8585,Kolkata,Delhi,India,2023-12-01,False
8586,Customer_8586,Chennai,Maharashtra,India,2023-02-05,False
8587,Customer_8587,Bangalore,Telangana,India,2023-05-09,True
8588,Customer_8588,Mumbai,Gujarat,India,2023-01-07,False
8589,Customer_8589,Delhi,Maharashtra,India,2023-02-13,False
8590,Customer_8590,Kolkata,Tamil Nadu,India,2023-03-02,True
8591,Customer_8591,Bangalore,Maharashtra,India,2023-01-26,True
8592,Customer_8592,Pune,Maharashtra,India,2023-12-29,False
8593,Customer_8593,Hyderabad,Gujarat,India,2023-12-29,False
8594,Customer_8594,Hyderabad,Tamil Nadu,India,2023-05-01,False
8595,Customer_8595,Delhi,Tamil Nadu,India,2023-06-07,False
8596,Customer_8596,Ahmedabad,West Bengal,India,2023-09-14,True
8597,Customer_8597,Kolkata,Maharashtra,India,2023-03-04,False
8598,Customer_8598,Kolkata,Karnataka,India,2023-09-28,False
8599,Customer_8599,Kolkata,Tamil Nadu,India,2023-11-07,True
8600,Customer_8600,Chennai,Delhi,India,2023-11-09,True
8601,Customer_8601,Mumbai,West Bengal,India,2023-04-27,True
8602,Customer_8602,Hyderabad,Gujarat,India,2023-10-03,True
8603,Customer_8603,Kolkata,West Bengal,India,2023-12-11,False
8604,Customer_8604,Chennai,Maharashtra,India,2023-06-27,False
8605,Customer_8605,Ahmedabad,Telangana,India,2023-04-27,True
8606,Customer_8606,Kolkata,Karnataka,India,2023-06-13,True
8607,Customer_8607,Ahmedabad,Telangana,India,2023-08-31,False
8608,Customer_8608,Ahmedabad,Telangana,India,2023-06-14,False
8609,Customer_8609,Kolkata,Gujarat,India,2023-06-23,True
8610,Customer_8610,Ahmedabad,Tamil Nadu,India,2023-04-29,False
8611,Customer_8611,Chennai,Delhi,India,2023-08-25,False
8612,Customer_8612,Mumbai,Maharashtra,India,2023-06-04,False
8613,Customer_8613,Delhi,Gujarat,India,2023-05-27,False
8614,Customer_8614,Hyderabad,Karnataka,India,2023-03-24,True
8615,Customer_8615,Ahmedabad,Maharashtra,India,2023-09-29,True
8616,Customer_8616,Bangalore,Maharashtra,India,2023-11-06,True
8617,Customer_8617,Pune,West Bengal,India,2023-08-01,False
8618,Customer_8618,Kolkata,Telangana,India,2023-08-13,True
8619,Customer_8619,Mumbai,Delhi,India,2023-08-22,False
8620,Customer_8620,Hyderabad,Delhi,India,2023-12-17,False
8621,Customer_8621,Bangalore,Delhi,India,2023-06-11,True
8622,Customer_8622,Kolkata,Delhi,India,2023-03-20,False
8623,Customer_8623,Pune,Tamil Nadu,India,2023-06-28,False
8624,Customer_8624,Bangalore,Tamil Nadu,India,2023-10-19,True
8625,Customer_8625,Ahmedabad,Delhi,India,2023-05-07,True
8626,Customer_8626,Chennai,Gujarat,India,2023-06-30,True
8627,Customer_8627,Pune,Karnataka,India,2023-03-31,True
8628,Customer_8628,Hyderabad,Tamil Nadu,India,2023-04-04,True
8629,Customer_8629,Mumbai,Tamil Nadu,India,2023-03-30,False
8630,Customer_8630,Mumbai,Gujarat,India,2023-09-25,True
8631,Customer_8631,Hyderabad,Gujarat,India,2023-09-06,False
8632,Customer_8632,Ahmedabad,Gujarat,India,2023-06-30,True
8633,Customer_8633,Ahmedabad,Karnataka,India,2023-03-02,False
8634,Customer_8634,Delhi,Delhi,India,2023-05-27,False
8635,Customer_8635,Delhi,Gujarat,India,2023-04-29,True
8636,Customer_8636,Ahmedabad,Maharashtra,India,2023-07-03,False
8637,Customer_8637,Bangalore,Gujarat,India,2023-09-22,True
8638,Customer_8638,Chennai,Tamil Nadu,India,2023-10-08,False
8639,Customer_8639,Bangalore,Maharashtra,India,2023-02-23,False
8640,Customer_8640,Kolkata,Maharashtra,India,2023-04-22,False
8641,Customer_8641,Mumbai,Karnataka,India,2023-06-24,True
8642,Customer_8642,Bangalore,Delhi,India,2023-10-24,True
8643,Customer_8643,Bangalore,Telangana,India,2023-06-28,False
8644,Customer_8644,Ahmedabad,Maharashtra,India,2023-02-19,True
8645,Customer_8645,Hyderabad,Delhi,India,2023-04-27,False
8646,Customer_8646,Pune,West Bengal,India,2023-01-27,True
8647,Customer_8647,Mumbai,Telangana,India,2023-11-07,False
8648,Customer_8648,Ahmedabad,Telangana,India,2023-07-10,True
8649,Customer_8649,Mumbai,Telangana,India,2023-12-29,True
8650,Customer_8650,Ahmedabad,Delhi,India,2023-06-12,True
8651,Customer_8651,Delhi,Karnataka,India,2023-01-06,False
8652,Customer_8652,Delhi,Gujarat,India,2023-07-10,False
8653,Customer_8653,Mumbai,Karnataka,India,2023-01-18,False
8654,Customer_8654,Pune,West Bengal,India,2023-06-08,True
8655,Customer_8655,Bangalore,Gujarat,India,2023-11-04,False
8656,Customer_8656,Kolkata,Gujarat,India,2023-05-24,True
8657,Customer_8657,Bangalore,Karnataka,India,2023-07-14,True
8658,Customer_8658,Pune,Delhi,India,2023-08-18,True
8659,Customer_8659,Kolkata,Telangana,India,2023-07-09,True
8660,Customer_8660,Mumbai,Delhi,India,2023-12-03,False
8661,Customer_8661,Hyderabad,Telangana,India,2023-06-29,True
8662,Customer_8662,Kolkata,Delhi,India,2023-05-13,True
8663,Customer_8663,Delhi,Gujarat,India,2023-07-27,False
8664,Customer_8664,Hyderabad,Karnataka,India,2023-05-25,False
8665,Customer_8665,Ahmedabad,Delhi,India,2023-06-08,False
8666,Customer_8666,Pune,Tamil Nadu,India,2023-09-29,False
8667,Customer_8667,Mumbai,Telangana,India,2023-01-21,True
8668,Customer_8668,Pune,Gujarat,India,2023-06-18,True
8669,Customer_8669,Chennai,Gujarat,India,2023-10-22,False
8670,Customer_8670,Kolkata,Telangana,India,2023-10-20,True
8671,Customer_8671,Kolkata,West Bengal,India,2023-11-05,False
8672,Customer_8672,Ahmedabad,Tamil Nadu,India,2023-11-26,False
8673,Customer_8673,Pune,Delhi,India,2023-10-15,False
8674,Customer_8674,Hyderabad,Karnataka,India,2023-10-08,False
8675,Customer_8675,Chennai,West Bengal,India,2023-03-05,False
8676,Customer_8676,Chennai,Tamil Nadu,India,2023-12-25,False
8677,Customer_8677,Mumbai,Delhi,India,2023-08-17,False
8678,Customer_8678,Hyderabad,Gujarat,India,2023-04-12,True
8679,Customer_8679,Ahmedabad,Gujarat,India,2023-10-21,False
8680,Customer_8680,Bangalore,Karnataka,India,2023-09-04,True
8681,Customer_8681,Chennai,Delhi,India,2023-04-02,False
8682,Customer_8682,Pune,Telangana,India,2023-12-01,False
8683,Customer_8683,Kolkata,Tamil Nadu,India,2023-05-16,True
8684,Customer_8684,Chennai,Tamil Nadu,India,2023-01-01,True
8685,Customer_8685,Pune,West Bengal,India,2023-11-11,False
8686,Customer_8686,Mumbai,Gujarat,India,2023-10-18,True
8687,Customer_8687,Mumbai,Karnataka,India,2023-09-03,True
8688,Customer_8688,Kolkata,Maharashtra,India,2023-08-28,True
8689,Customer_8689,Ahmedabad,Delhi,India,2023-09-29,False
8690,Customer_8690,Kolkata,Karnataka,India,2023-05-22,True
8691,Customer_8691,Kolkata,Maharashtra,India,2023-01-05,True
8692,Customer_8692,Bangalore,Karnataka,India,2023-12-02,False
8693,Customer_8693,Kolkata,Delhi,India,2023-10-04,False
8694,Customer_8694,Ahmedabad,Delhi,India,2023-11-10,False
8695,Customer_8695,Hyderabad,West Bengal,India,2023-02-26,False
8696,Customer_8696,Mumbai,Tamil Nadu,India,2023-05-19,False
8697,Customer_8697,Ahmedabad,Tamil Nadu,India,2023-11-23,False
8698,Customer_8698,Mumbai,Tamil Nadu,India,2023-05-01,False
8699,Customer_8699,Chennai,West Bengal,India,2023-06-26,True
8700,Customer_8700,Kolkata,Tamil Nadu,India,2023-12-30,True
8701,Customer_8701,Bangalore,Karnataka,India,2023-06-10,True
8702,Customer_8702,Hyderabad,Tamil Nadu,India,2023-06-01,True
8703,Customer_8703,Delhi,Tamil Nadu,India,2023-02-07,False
8704,Customer_8704,Chennai,Telangana,India,2023-12-01,True
8705,Customer_8705,Ahmedabad,Delhi,India,2023-02-19,False
8706,Customer_8706,Hyderabad,West Bengal,India,2023-08-23,False
8707,Customer_8707,Pune,West Bengal,India,2023-03-30,True
8708,Customer_8708,Bangalore,Gujarat,India,2023-03-05,True
8709,Customer_8709,Kolkata,Tamil Nadu,India,2023-07-28,False
8710,Customer_8710,Bangalore,Telangana,India,2023-08-13,True
8711,Customer_8711,Delhi,Gujarat,India,2023-06-16,False
8712,Customer_8712,Hyderabad,Gujarat,India,2023-07-21,False
8713,Customer_8713,Bangalore,Maharashtra,India,2023-05-22,False
8714,Customer_8714,Pune,Delhi,India,2023-12-03,False
8715,Customer_8715,Delhi,Tamil Nadu,India,2023-03-19,False
8716,Customer_8716,Delhi,Maharashtra,India,2023-01-10,False
8717,Customer_8717,Hyderabad,Gujarat,India,2023-09-05,True
8718,Customer_8718,Delhi,Karnataka,India,2023-02-13,True
8719,Customer_8719,Hyderabad,Telangana,India,2023-10-23,False
8720,Customer_8720,Bangalore,Telangana,India,2023-04-19,True
8721,Customer_8721,Pune,Delhi,India,2023-07-07,False
8722,Customer_8722,Kolkata,Telangana,India,2023-03-11,False
8723,Customer_8723,Mumbai,West Bengal,India,2023-08-20,False
8724,Customer_8724,Ahmedabad,Maharashtra,India,2023-01-31,True
8725,Customer_8725,Mumbai,Tamil Nadu,India,2023-10-20,True
8726,Customer_8726,Bangalore,Maharashtra,India,2023-07-05,True
8727,Customer_8727,Kolkata,West Bengal,India,2023-06-20,True
8728,Customer_8728,Mumbai,Karnataka,India,2023-04-19,False
8729,Customer_8729,Pune,Maharashtra,India,2023-04-07,False
8730,Customer_8730,Delhi,Tamil Nadu,India,2023-11-23,False
8731,Customer_8731,Bangalore,Maharashtra,India,2023-02-07,True
8732,Customer_8732,Bangalore,Telangana,India,2023-09-21,True
8733,Customer_8733,Chennai,Karnataka,India,2023-10-17,True
8734,Customer_8734,Chennai,Maharashtra,India,2023-05-25,True
8735,Customer_8735,Chennai,Karnataka,India,2023-01-17,False
8736,Customer_8736,Hyderabad,Gujarat,India,2023-04-04,False
8737,Customer_8737,Kolkata,Karnataka,India,2023-12-04,True
8738,Customer_8738,Ahmedabad,Gujarat,India,2023-02-22,True
8739,Customer_8739,Bangalore,Delhi,India,2023-11-16,True
8740,Customer_8740,Chennai,Delhi,India,2023-04-19,False
8741,Customer_8741,Bangalore,Tamil Nadu,India,2023-02-26,True
8742,Customer_8742,Delhi,Tamil Nadu,India,2023-05-28,True
8743,Customer_8743,Chennai,Tamil Nadu,India,2023-03-02,True
8744,Customer_8744,Bangalore,Karnataka,India,2023-01-25,True
8745,Customer_8745,Kolkata,Karnataka,India,2023-03-19,True
8746,Customer_8746,Hyderabad,Gujarat,India,2023-01-27,False
8747,Customer_8747,Pune,Delhi,India,2023-04-09,False
8748,Customer_8748,Kolkata,Telangana,India,2023-01-28,True
8749,Customer_8749,Kolkata,Gujarat,India,2023-05-14,True
8750,Customer_8750,Pune,Gujarat,India,2023-10-24,True
8751,Customer_8751,Chennai,Karnataka,India,2023-11-11,True
8752,Customer_8752,Kolkata,Gujarat,India,2023-08-11,True
8753,Customer_8753,Hyderabad,Delhi,India,2023-11-30,False
8754,Customer_8754,Mumbai,Maharashtra,India,2023-07-08,True
8755,Customer_8755,Ahmedabad,Tamil Nadu,India,2023-11-01,True
8756,Customer_8756,Hyderabad,Tamil Nadu,India,2023-12-30,True
8757,Customer_8757,Delhi,West Bengal,India,2023-12-22,True
8758,Customer_8758,Hyderabad,Telangana,India,2023-09-18,False
8759,Customer_8759,Bangalore,Delhi,India,2023-09-24,False
8760,Customer_8760,Mumbai,West Bengal,India,2023-12-08,True
8761,Customer_8761,Chennai,Tamil Nadu,India,2023-08-23,True
8762,Customer_8762,Bangalore,West Bengal,India,2023-02-09,True
8763,Customer_8763,Pune,Maharashtra,India,2023-04-24,True
8764,Customer_8764,Hyderabad,Gujarat,India,2023-11-22,True
8765,Customer_8765,Bangalore,West Bengal,India,2023-06-16,True
8766,Customer_8766,Kolkata,Maharashtra,India,2023-11-22,True
8767,Customer_8767,Bangalore,Tamil Nadu,India,2023-04-20,False
8768,Customer_8768,Bangalore,Karnataka,India,2023-01-20,False
8769,Customer_8769,Hyderabad,Gujarat,India,2023-08-18,True
8770,Customer_8770,Delhi,Delhi,India,2023-09-26,False
8771,Customer_8771,Pune,Gujarat,India,2023-11-01,True
8772,Customer_8772,Hyderabad,West Bengal,India,2023-03-17,True
8773,Customer_8773,Chennai,Gujarat,India,2023-09-22,True
8774,Customer_8774,Ahmedabad,Telangana,India,2023-11-11,True
8775,Customer_8775,Ahmedabad,Maharashtra,India,2023-04-26,True
8776,Customer_8776,Pune,Telangana,India,2023-01-03,True
8777,Customer_8777,Mumbai,Tamil Nadu,India,2023-01-11,True
8778,Customer_8778,Kolkata,Telangana,India,2023-09-18,True
8779,Customer_8779,Delhi,Telangana,India,2023-06-01,True
8780,Customer_8780,Mumbai,Tamil Nadu,India,2023-07-17,True
8781,Customer_8781,Mumbai,Karnataka,India,2023-03-23,False
8782,Customer_8782,Pune,Gujarat,India,2023-05-05,True
8783,Customer_8783,Delhi,Telangana,India,2023-08-18,False
8784,Customer_8784,Kolkata,Telangana,India,2023-05-14,True
8785,Customer_8785,Chennai,Telangana,India,2023-03-27,True
8786,Customer_8786,Delhi,Tamil Nadu,India,2023-10-25,True
8787,Customer_8787,Delhi,Telangana,India,2023-02-12,True
8788,Customer_8788,Delhi,Gujarat,India,2023-07-23,True
8789,Customer_8789,Ahmedabad,Tamil Nadu,India,2023-10-08,False
8790,Customer_8790,Kolkata,Karnataka,India,2023-01-18,False
8791,Customer_8791,Ahmedabad,Tamil Nadu,India,2023-07-10,True
8792,Customer_8792,Delhi,Telangana,India,2023-08-11,False
8793,Customer_8793,Delhi,Gujarat,India,2023-12-28,True
8794,Customer_8794,Bangalore,Maharashtra,India,2023-09-14,False
8795,Customer_8795,Bangalore,Gujarat,India,2023-01-15,True
8796,Customer_8796,Bangalore,Telangana,India,2023-07-01,False
8797,Customer_8797,Bangalore,Gujarat,India,2023-02-03,False
8798,Customer_8798,Delhi,West Bengal,India,2023-06-29,False
8799,Customer_8799,Ahmedabad,West Bengal,India,2023-01-02,False
8800,Customer_8800,Pune,Gujarat,India,2023-05-31,True
8801,Customer_8801,Ahmedabad,Maharashtra,India,2023-04-20,True
8802,Customer_8802,Bangalore,West Bengal,India,2023-11-03,True
8803,Customer_8803,Mumbai,Gujarat,India,2023-10-29,True
8804,Customer_8804,Pune,Gujarat,India,2023-12-19,True
8805,Customer_8805,Chennai,Gujarat,India,2023-04-16,False
8806,Customer_8806,Bangalore,Telangana,India,2023-09-12,True
8807,Customer_8807,Kolkata,Tamil Nadu,India,2023-01-14,True
8808,Customer_8808,Chennai,Telangana,India,2023-09-30,False
8809,Customer_8809,Ahmedabad,West Bengal,India,2023-05-24,True
8810,Customer_8810,Ahmedabad,West Bengal,India,2023-07-26,True
8811,Customer_8811,Hyderabad,Tamil Nadu,India,2023-04-17,True
8812,Customer_8812,Ahmedabad,Gujarat,India,2023-09-04,False
8813,Customer_8813,Hyderabad,West Bengal,India,2023-08-11,True
8814,Customer_8814,Mumbai,Tamil Nadu,India,2023-09-25,False
8815,Customer_8815,Chennai,Karnataka,India,2023-08-13,False
8816,Customer_8816,Chennai,Telangana,India,2023-03-16,False
8817,Customer_8817,Ahmedabad,Karnataka,India,2023-02-12,False
8818,Customer_8818,Mumbai,West Bengal,India,2023-05-13,True
8819,Customer_8819,Hyderabad,Gujarat,India,2023-10-10,True
8820,Customer_8820,Bangalore,Karnataka,India,2023-02-25,True
8821,Customer_8821,Mumbai,Gujarat,India,2023-07-27,True
8822,Customer_8822,Kolkata,West Bengal,India,2023-08-15,False
8823,Customer_8823,Mumbai,Gujarat,India,2023-04-14,True
8824,Customer_8824,Delhi,Karnataka,India,2023-12-02,True
8825,Customer_8825,Hyderabad,West Bengal,India,2023-03-09,False
8826,Customer_8826,Delhi,Delhi,India,2023-09-07,False
8827,Customer_8827,Hyderabad,Telangana,India,2023-04-01,True
8828,Customer_8828,Hyderabad,Maharashtra,India,2023-09-28,True
8829,Customer_8829,Chennai,Telangana,India,2023-01-26,False
8830,Customer_8830,Bangalore,Karnataka,India,2023-07-26,False
8831,Customer_8831,Bangalore,Tamil Nadu,India,2023-09-09,False
8832,Customer_8832,Hyderabad,Maharashtra,India,2023-01-10,False
8833,Customer_8833,Hyderabad,Gujarat,India,2023-04-08,False
8834,Customer_8834,Ahmedabad,Gujarat,India,2023-04-12,True
8835,Customer_8835,Delhi,West Bengal,India,2023-05-16,False
8836,Customer_8836,Ahmedabad,Gujarat,India,2023-12-02,True
8837,Customer_8837,Ahmedabad,Maharashtra,India,2023-08-09,True
8838,Customer_8838,Kolkata,Gujarat,India,2023-02-01,True
8839,Customer_8839,Mumbai,Tamil Nadu,India,2023-10-04,False
8840,Customer_8840,Hyderabad,Tamil Nadu,India,2023-04-06,True
8841,Customer_8841,Ahmedabad,Telangana,India,2023-10-28,True
8842,Customer_8842,Hyderabad,Gujarat,India,2023-09-25,False
8843,Customer_8843,Mumbai,Gujarat,India,2023-06-25,True
8844,Customer_8844,Mumbai,West Bengal,India,2023-04-13,True
8845,Customer_8845,Kolkata,Telangana,India,2023-07-06,True
8846,Customer_8846,Kolkata,Karnataka,India,2023-11-26,True
8847,Customer_8847,Mumbai,Karnataka,India,2023-11-22,False
8848,Customer_8848,Hyderabad,Delhi,India,2023-02-06,False
8849,Customer_8849,Hyderabad,Telangana,India,2023-07-29,True
8850,Customer_8850,Mumbai,Tamil Nadu,India,2023-09-12,False
8851,Customer_8851,Hyderabad,Delhi,India,2023-05-11,True
8852,Customer_8852,Kolkata,Tamil Nadu,India,2023-11-21,True
8853,Customer_8853,Mumbai,Delhi,India,2023-04-08,False
8854,Customer_8854,Kolkata,Telangana,India,2023-02-02,False
8855,Customer_8855,Hyderabad,Karnataka,India,2023-02-05,True
8856,Customer_8856,Hyderabad,Tamil Nadu,India,2023-08-25,True
8857,Customer_8857,Chennai,Telangana,India,2023-01-03,True
8858,Customer_8858,Delhi,Telangana,India,2023-05-11,True
8859,Customer_8859,Delhi,Karnataka,India,2023-08-08,True
8860,Customer_8860,Pune,Maharashtra,India,2023-12-28,False
8861,Customer_8861,Kolkata,Karnataka,India,2023-07-01,True
8862,Customer_8862,Mumbai,Tamil Nadu,India,2023-01-28,False
8863,Customer_8863,Delhi,Maharashtra,India,2023-01-26,False
8864,Customer_8864,Hyderabad,Delhi,India,2023-06-06,True
8865,Customer_8865,Ahmedabad,West Bengal,India,2023-01-10,False
8866,Customer_8866,Bangalore,Tamil Nadu,India,2023-04-19,False
8867,Customer_8867,Mumbai,Gujarat,India,2023-11-14,True
8868,Customer_8868,Kolkata,West Bengal,India,2023-04-06,False
8869,Customer_8869,Hyderabad,West Bengal,India,2023-05-26,False
8870,Customer_8870,Hyderabad,Maharashtra,India,2023-06-30,True
8871,Customer_8871,Bangalore,Delhi,India,2023-07-29,True
8872,Customer_8872,Kolkata,Karnataka,India,2023-12-08,False
8873,Customer_8873,Pune,Maharashtra,India,2023-05-25,True
8874,Customer_8874,Mumbai,Delhi,India,2023-02-18,False
8875,Customer_8875,Hyderabad,Gujarat,India,2023-06-03,False
8876,Customer_8876,Pune,Gujarat,India,2023-09-18,False
8877,Customer_8877,Chennai,Karnataka,India,2023-11-25,True
8878,Customer_8878,Hyderabad,Karnataka,India,2023-02-13,True
8879,Customer_8879,Chennai,Delhi,India,2023-08-24,True
8880,Customer_8880,Ahmedabad,Karnataka,India,2023-05-01,True
8881,Customer_8881,Chennai,Tamil Nadu,India,2023-09-05,False
8882,Customer_8882,Mumbai,Tamil Nadu,India,2023-01-07,True
8883,Customer_8883,Ahmedabad,Maharashtra,India,2023-01-20,True
8884,Customer_8884,Mumbai,Karnataka,India,2023-07-03,True
8885,Customer_8885,Bangalore,Karnataka,India,2023-12-30,False
8886,Customer_8886,Hyderabad,Delhi,India,2023-07-19,False
8887,Customer_8887,Mumbai,Tamil Nadu,India,2023-09-11,False
8888,Customer_8888,Mumbai,West Bengal,India,2023-09-02,True
8889,Customer_8889,Bangalore,Maharashtra,India,2023-03-05,False
8890,Customer_8890,Bangalore,Telangana,India,2023-10-26,False
8891,Customer_8891,Hyderabad,Tamil Nadu,India,2023-10-27,True
8892,Customer_8892,Pune,Delhi,India,2023-06-02,False
8893,Customer_8893,Kolkata,Maharashtra,India,2023-01-17,False
8894,Customer_8894,Delhi,West Bengal,India,2023-02-08,False
8895,Customer_8895,Hyderabad,Gujarat,India,2023-06-02,False
8896,Customer_8896,Delhi,Telangana,India,2023-12-21,True
8897,Customer_8897,Ahmedabad,Maharashtra,India,2023-10-22,True
8898,Customer_8898,Ahmedabad,Tamil Nadu,India,2023-02-08,False
8899,Customer_8899,Kolkata,West Bengal,India,2023-07-06,True
8900,Customer_8900,Chennai,Telangana,India,2023-08-26,False
8901,Customer_8901,Pune,Delhi,India,2023-09-29,True
8902,Customer_8902,Hyderabad,Maharashtra,India,2023-11-05,False
8903,Customer_8903,Mumbai,Tamil Nadu,India,2023-12-28,False
8904,Customer_8904,Bangalore,Delhi,India,2023-06-06,True
8905,Customer_8905,Hyderabad,West Bengal,India,2023-08-19,False
8906,Customer_8906,Bangalore,Maharashtra,India,2023-07-13,True
8907,Customer_8907,Chennai,Karnataka,India,2023-09-07,True
8908,Customer_8908,Bangalore,Tamil Nadu,India,2023-09-23,False
8909,Customer_8909,Chennai,Tamil Nadu,India,2023-01-02,True
8910,Customer_8910,Pune,Karnataka,India,2023-05-21,True
8911,Customer_8911,Kolkata,Delhi,India,2023-07-01,False
8912,Customer_8912,Chennai,Tamil Nadu,India,2023-01-02,False
8913,Customer_8913,Ahmedabad,Delhi,India,2023-06-19,True
8914,Customer_8914,Delhi,West Bengal,India,2023-09-27,False
8915,Customer_8915,Ahmedabad,Karnataka,India,2023-11-03,True
8916,Customer_8916,Hyderabad,Delhi,India,2023-12-30,False
8917,Customer_8917,Ahmedabad,West Bengal,India,2023-02-18,False
8918,Customer_8918,Ahmedabad,Gujarat,India,2023-10-12,False
8919,Customer_8919,Ahmedabad,Maharashtra,India,2023-11-16,False
8920,Customer_8920,Chennai,Tamil Nadu,India,2023-10-06,True
8921,Customer_8921,Hyderabad,Karnataka,India,2023-10-06,False
8922,Customer_8922,Kolkata,Maharashtra,India,2023-09-29,False
8923,Customer_8923,Pune,Gujarat,India,2023-02-13,False
8924,Customer_8924,Ahmedabad,Maharashtra,India,2023-03-01,True
8925,Customer_8925,Chennai,Maharashtra,India,2023-07-18,False
8926,Customer_8926,Kolkata,Delhi,India,2023-04-19,True
8927,Customer_8927,Delhi,Gujarat,India,2023-03-06,False
8928,Customer_8928,Pune,Tamil Nadu,India,2023-06-22,True
8929,Customer_8929,Mumbai,Karnataka,India,2023-12-19,True
8930,Customer_8930,Kolkata,Telangana,India,2023-04-08,True
8931,Customer_8931,Mumbai,Telangana,India,2023-05-09,True
8932,Customer_8932,Kolkata,Tamil Nadu,India,2023-09-25,True
8933,Customer_8933,Ahmedabad,Tamil Nadu,India,2023-03-28,True
8934,Customer_8934,Pune,Tamil Nadu,India,2023-03-30,False
